27141,1,0,0,0,0,-1
27143,1,1,2,1,2,0
27144,0,0,1,1,5,1
27145,10,9,5,16,13,0
27146,68,90,93,91,86,4
27147,2,1,2,0,1,-1
27148,4,0,0,0,2,-1
27149,2,2,0,0,4,0
27150,8,6,8,15,9,0
27151,80,87,85,90,72,-2
27159,0,0,0,0,1,0
27161,6,2,4,1,2,-1
27162,1,4,1,6,3,0
27163,0,0,4,1,4,1
27165,3,4,0,1,0,-1
27166,3,1,9,3,3,0
27167,2,2,5,3,2,0
27168,0,1,0,0,0,0
27169,20,15,26,18,15,-2
27171,11,10,18,19,38,6
27172,0,0,0,1,2,0
27173,10,3,8,3,12,0
27174,7,8,11,5,17,2
27175,9,7,7,8,16,1
27176,15,5,11,32,21,1
27177,1,4,3,7,10,2
27178,0,6,8,2,8,2
27179,2,3,0,0,5,0
27180,4,3,5,10,3,-1
27181,14,1,4,11,11,-1
27182,5,6,12,40,29,6
27184,9,2,9,13,1,-2
27185,17,12,13,22,7,-3
27186,1,2,2,4,6,1
27187,18,9,12,3,9,-3
27191,1,0,0,0,0,-1
27197,0,0,0,1,0,0
27199,0,1,0,0,0,0
27200,7,2,33,6,7,0
27201,5,5,7,10,8,0
27202,8,1,10,14,15,1
27203,4,12,4,9,5,0
27204,3,0,2,6,2,-1
27205,1,5,3,11,6,1
27206,6,6,8,1,8,0
27207,4,0,6,17,12,2
27208,6,3,3,6,8,0
27209,3,6,1,6,4,0
27210,0,8,1,4,1,0
27211,0,1,0,1,0,0
27212,9,9,22,7,18,2
27213,195,139,270,238,324,32
27214,3,5,1,3,0,-1
27215,0,5,0,5,7,1
27216,0,4,3,2,2,0
27217,1,4,1,1,2,0
27218,8,8,6,23,12,1
27219,16,10,20,18,14,-1
27220,1,1,0,0,0,-1
27221,25,5,7,11,9,-4
27222,2,9,5,5,11,2
27223,3,10,4,4,11,2
27224,23,5,8,10,19,-1
27225,11,11,8,19,23,3
27226,1,0,1,1,1,0
27227,1,0,0,1,0,-1
27228,2,8,1,3,2,0
27229,2,0,0,1,2,0
27230,2,3,1,0,1,-1
27231,2,0,2,22,10,2
27232,1,0,3,3,1,0
27233,1,0,0,2,1,0
27234,8,6,4,9,3,-2
27235,3,0,7,0,1,-1
27236,2,2,7,13,9,1
27237,3,2,9,6,10,1
27238,7,4,5,10,4,-1
27239,1,4,7,2,3,0
27240,5,2,3,1,6,0
27241,5,3,1,2,3,-1
27242,4,0,2,3,1,-1
27243,10,7,5,6,4,-2
27244,5,5,4,8,8,0
27245,13,3,5,8,5,-2
27246,3,3,7,16,2,-1
27247,13,12,15,4,5,-2
27248,36,37,35,28,12,-6
27249,36,37,35,31,12,-6
27250,38,38,36,31,13,-7
27251,44,40,37,33,15,-8
27252,44,41,40,36,15,-8
27253,44,44,41,37,15,-8
27254,44,44,41,39,15,-8
27255,44,45,41,39,15,-8
27256,44,45,41,39,15,-8
27257,44,45,41,40,15,-8
27258,45,45,41,40,16,-8
27259,45,47,41,40,16,-8
27260,46,49,41,42,16,-8
27261,46,49,41,42,16,-8
27262,46,49,41,43,16,-8
27263,46,49,42,43,16,-8
27264,46,49,42,46,16,-8
27265,47,50,44,47,21,-7
27266,64,56,55,57,28,-9
27267,64,58,55,59,32,-8
27268,0,1,0,2,2,0
27269,13,7,11,10,9,-1
27270,4,0,0,0,0,-1
27271,1,1,2,0,4,0
27272,0,0,0,3,0,0
27273,0,0,1,0,0,0
27274,0,0,0,1,0,0
27276,0,0,0,2,0,0
27277,0,2,0,0,0,0
27279,0,0,0,1,0,0
27281,0,1,0,0,0,0
27282,0,0,0,2,0,0
27283,0,3,1,1,0,0
27284,0,0,1,0,0,0
27285,6,3,2,3,2,-1
27286,2,1,2,5,1,-1
27287,4,0,1,6,0,-1
27288,6,4,14,4,2,-1
27289,6,4,14,4,2,-1
27291,7,2,4,3,1,-2
27292,1,0,0,0,0,-1
27293,0,9,8,4,14,3
27294,5,10,2,4,7,0
27296,2,10,8,4,5,0
27299,11,19,37,23,9,-1
27300,2,0,14,2,6,1
27303,3,1,0,3,3,0
27304,3,1,4,6,0,-1
27305,2,0,3,0,2,0
27307,0,0,4,0,2,0
27308,2,1,2,1,2,0
27309,1452,1516,1792,1508,1200,-63
27311,1452,1516,1788,1508,1198,-64
27312,1450,1516,1786,1508,1196,-64
27313,1447,1515,1781,1502,1196,-63
27315,1444,1514,1781,1499,1193,-63
27316,2,1,0,1,1,-1
27319,4,1,0,1,2,-1
27320,3,0,2,1,4,0
27323,0,0,0,1,1,0
27324,1,0,3,1,0,-1
27326,1,1,0,1,2,0
27327,0,0,0,0,2,0
27328,22,10,11,6,11,-3
27329,32,13,16,11,24,-2
27330,5,5,17,2,3,-1
27331,2,1,1,0,5,0
27332,2,0,0,2,3,0
27333,6,0,11,6,4,-1
27335,172,127,194,167,197,6
27336,4,0,1,0,0,-1
27337,1,2,7,4,6,1
27339,6,9,8,3,13,1
27340,8,5,6,9,5,-1
27341,0,1,0,0,0,0
27342,0,0,0,1,1,0
27346,3,0,1,0,5,0
27347,1,1,0,3,0,-1
27348,1,1,1,3,2,0
27349,0,0,1,0,2,0
27350,3,2,0,4,5,0
27351,1,0,6,2,13,3
27352,1,3,1,0,2,0
27353,3,7,4,2,1,-1
27354,183,176,221,224,207,6
27355,183,176,221,224,207,6
27356,2,2,2,3,3,0
27357,1,2,8,7,7,1
27358,4,6,7,6,4,0
27359,11,3,12,7,12,0
27360,5,2,8,9,12,1
27361,5,11,7,10,25,5
27362,4,9,2,4,18,3
27363,1,2,6,2,0,-1
27364,2,0,1,0,0,-1
27365,5,6,4,4,2,-1
27366,8,5,5,2,1,-2
27367,1,6,2,6,5,1
27368,4,4,0,3,3,-1
27369,3,2,0,2,3,0
27370,7,3,4,8,5,-1
27375,1,0,0,2,0,-1
27376,5,4,4,3,3,-1
27377,12,8,9,7,3,-3
27378,19,7,21,15,11,-2
27380,4,1,2,2,0,-1
27381,2,1,2,1,0,-1
27383,1,0,2,0,1,0
27384,0,0,0,0,1,0
27385,5,0,0,6,0,-2
27386,13,6,12,10,16,0
27387,0,1,3,0,1,0
27388,12,7,6,5,3,-3
27390,7,9,18,20,11,1
27391,5,3,3,1,1,-1
27392,20,11,10,14,5,-4
27394,21,9,14,8,12,-3
27396,26,5,6,9,7,-5
27397,64,36,39,53,41,-6
27398,2,0,0,2,3,0
27400,0,0,1,0,0,0
27403,3,1,2,0,2,-1
27404,7,10,13,8,5,-1
27405,1,0,0,0,0,-1
27408,0,0,1,0,0,0
27409,2,2,4,9,6,1
27410,10,5,4,6,7,-1
27412,11,1,2,3,1,-3
27413,0,1,1,0,0,0
27414,8,2,3,7,29,5
27415,6,0,3,5,0,-2
27417,63,42,32,16,11,-13
27418,256,146,157,152,138,-30
27419,11,19,11,3,2,-3
27420,1,3,0,0,3,0
27421,1,0,2,0,0,-1
27423,3,0,1,0,0,-1
27424,0,0,1,0,1,0
27434,261,149,161,152,142,-30
27435,0,0,0,1,0,0
27440,1,0,0,0,7,1
27441,2,0,4,0,1,-1
27442,4,2,2,1,2,-1
27443,4,0,1,1,1,-1
27445,4,0,3,0,0,-1
27446,5,10,5,5,4,-1
27447,19,17,8,16,24,1
27448,6,5,1,5,3,-1
27449,6,7,5,7,11,1
27450,1,0,6,2,8,1
27451,0,0,1,1,3,0
27452,1,0,5,1,5,1
27453,0,0,0,0,1,0
27454,1,0,6,2,9,2
27456,1,4,1,0,6,1
27457,12,6,8,25,14,0
27458,18,9,18,13,11,-2
27459,7,2,2,3,2,-2
27460,0,1,3,4,0,0
27462,1,6,8,6,0,-1
27463,5,0,2,2,0,-2
27464,0,0,1,1,1,0
27465,0,0,2,5,2,0
27466,0,0,1,10,8,2
27467,0,0,1,8,8,2
27468,117,45,145,118,100,-5
27469,3,1,2,1,1,-1
27470,0,0,0,0,6,1
27471,0,2,1,0,0,0
27472,1,1,1,1,2,0
27473,1,5,0,0,2,0
27474,2,3,4,11,3,0
27476,0,1,0,2,2,0
27477,1,0,0,1,2,0
27478,11,6,6,17,13,0
27479,4,10,6,5,7,0
27481,8,4,6,7,9,0
27482,6,8,5,5,9,0
27483,2,0,0,0,0,-1
27484,8,1,4,5,4,-1
27485,9,4,8,4,9,0
27487,17,6,6,3,8,-3
27488,15,20,32,37,23,2
27490,8,4,1,1,7,-1
27492,1,3,4,4,2,0
27493,15,4,3,6,3,-3
27494,2,1,3,7,4,0
27495,6,5,5,7,2,-1
27496,6,0,1,0,1,-2
27497,9,5,5,3,4,-2
27498,10,4,9,6,4,-2
27499,2,2,1,2,0,-1
27500,4,1,2,4,2,-1
27501,8,3,5,4,11,0
27502,9,1,0,1,1,-2
27503,11,8,20,14,10,-1
27505,3,1,1,1,0,-1
27506,2,0,0,1,0,-1
27507,2,2,2,0,2,0
27508,15,19,8,18,31,4
27509,51,1,4,4,6,-12
27511,4,1,0,7,4,0
27513,0,0,2,1,1,0
27515,1,0,0,0,4,0
27516,1,4,0,0,2,0
27517,3,2,2,1,3,0
27518,2,0,3,3,2,0
27519,1,0,2,0,0,-1
27520,1,1,0,1,1,0
27521,1,0,0,0,3,0
27522,5,2,6,0,1,-1
27523,5,2,1,0,2,-1
27524,0,1,2,7,1,0
27525,3,3,3,2,11,2
27526,4,4,5,3,1,-1
27527,9,3,7,3,3,-2
27528,0,1,0,2,0,0
27529,0,0,0,2,0,0
27531,0,0,0,1,0,0
27532,0,0,0,2,1,0
27533,2,0,0,0,1,-1
27534,1,0,2,2,0,-1
27551,1,0,0,0,0,-1
27552,1,0,0,0,0,-1
27554,6,1,2,9,3,-1
27555,9,3,1,8,5,-1
27556,5,1,0,1,2,-1
27557,2,1,2,7,6,1
27558,1,0,0,0,1,0
27559,1,1,0,6,0,-1
27560,0,0,0,0,3,0
27562,1,0,0,2,1,0
27563,5,3,0,0,0,-2
27566,0,1,0,0,7,1
27570,7,2,0,3,0,-2
27572,0,0,1,0,0,0
27574,0,1,2,0,0,0
27575,1,0,2,0,0,-1
27583,1,1,0,0,0,-1
27595,1,19,0,6,3,0
27596,11,9,1,1,3,-2
27597,11,6,5,10,16,1
27599,5,8,0,5,4,-1
27600,1,2,0,0,0,-1
27602,5,4,4,8,4,-1
27603,10,7,18,14,9,-1
27604,5,3,4,27,3,-1
27615,9,8,7,13,11,0
27616,20,6,11,18,14,-2
27617,3,3,5,9,5,0
27618,2,7,4,8,10,2
27619,3,7,5,5,8,1
27620,5,4,6,7,8,0
27621,0,0,0,0,1,0
27622,11,5,10,17,11,0
27623,6,9,7,7,3,-1
27624,9,8,4,3,11,0
27625,0,0,0,0,1,0
27626,0,1,0,0,0,0
27627,0,1,0,0,0,0
27628,15,12,9,10,18,0
27629,5,8,6,9,10,1
27630,3,0,6,8,6,0
27631,0,1,0,0,0,0
27633,0,0,1,0,0,0
27634,0,1,0,2,0,0
27636,2,4,8,14,7,1
27637,8,3,5,13,6,-1
27641,0,0,0,0,1,0
27646,0,0,0,1,2,0
27653,0,0,1,0,1,0
27654,0,0,0,0,1,0
27655,4,1,1,9,17,3
27657,7,3,0,4,6,-1
27658,370,364,425,500,459,22
27659,95,67,98,92,68,-7
27660,48,34,33,35,28,-5
27661,10,3,3,2,3,-2
27662,258,140,131,166,127,-33
27663,0,0,0,2,3,0
27666,5,7,5,21,7,0
27667,3,4,5,8,3,0
27668,2,1,4,5,3,0
27669,2,11,7,15,13,2
27670,35,48,41,48,68,8
27671,0,4,1,2,0,0
27672,35,44,41,48,68,8
27673,84,61,54,64,137,13
27674,1,36,24,49,67,16
27675,4,42,33,66,25,5
27676,9,29,34,70,59,12
27678,278,242,237,280,252,-7
27680,79,31,52,35,34,-12
27681,94,53,120,113,53,-11
27682,6,5,5,2,1,-2
27683,3,1,1,3,2,-1
27684,1,1,6,1,6,1
27686,12,23,22,28,27,3
27687,9,29,43,59,36,6
27688,8,23,35,46,30,5
27689,38,70,125,121,121,20
27691,22,86,98,109,118,24
27692,17,15,14,20,21,1
27693,19,15,5,12,11,-2
27694,0,1,0,0,0,0
27695,23,20,15,22,15,-2
27697,3,0,0,5,0,-1
27698,11,9,14,8,11,0
27699,29,2,18,20,16,-4
27700,30,18,8,23,17,-4
27701,14,17,9,17,13,-1
27702,14,14,9,9,6,-2
27703,15,2,1,4,2,-4
27704,11,2,3,4,2,-3
27706,0,0,1,1,0,0
27708,57,13,21,18,13,-11
27709,23,22,20,27,15,-2
27710,10,12,6,8,15,1
27711,33,20,35,26,39,1
27712,45,33,42,38,53,2
27714,130,63,29,114,40,-23
27715,0,0,3,8,22,5
27716,1,0,0,1,2,0
27717,7,0,0,8,6,-1
27720,63,48,48,58,62,-1
27721,174,107,125,162,147,-7
27722,33,56,72,68,32,-1
27723,19,12,33,28,47,7
27728,1,0,0,1,0,-1
27730,1,0,3,1,2,0
27731,6,2,8,9,6,0
27732,4,4,3,10,2,-1
27733,19,35,18,14,8,-3
27734,1,0,1,1,0,-1
27735,11,5,3,3,3,-2
27736,7,1,5,4,0,-2
27738,7,7,7,2,7,0
27739,14,4,7,9,8,-2
27740,32,24,22,17,17,-4
27741,49,38,28,43,76,6
27742,25,28,31,54,55,7
27743,19,28,23,26,19,0
27744,14,31,17,52,16,0
27745,19,12,39,32,11,-2
27746,41,26,61,61,42,0
27748,30,32,46,77,48,4
27749,29,22,18,50,31,0
27750,28,10,16,15,10,-5
27751,65,38,45,52,32,-9
27752,39,21,40,31,31,-2
27753,93,61,53,49,74,-5
27754,51,15,12,15,3,-12
27755,18,4,11,17,14,-1
27756,41,20,28,59,12,-8
27758,3,1,4,1,2,-1
27759,8,4,4,7,1,-2
27760,11,5,3,16,13,0
27762,47,36,28,45,18,-8
27763,33,15,21,40,28,-2
27764,0,0,1,1,0,0
27765,100,104,88,94,168,17
27766,149,142,170,181,222,18
27767,106,92,96,116,107,0
27768,38,19,21,61,22,-4
27769,9,3,1,3,7,-1
27770,14,8,5,11,11,-1
27772,2,1,4,4,2,0
27773,0,0,0,0,1,0
27774,18,4,15,32,36,4
27775,162,50,141,380,272,27
27776,35,22,41,75,77,10
27777,1,1,5,0,2,0
27778,1,1,3,0,1,0
27779,6,4,5,2,16,2
27780,1,2,24,25,30,7
27781,9,2,13,22,16,1
27782,2,3,3,49,49,11
27784,24,1,12,28,4,-5
27785,32,3,16,111,42,2
27786,0,0,0,1,0,0
27788,288,267,274,236,259,-8
27791,1,0,0,1,4,0
27792,2,1,0,1,1,-1
27793,300,236,226,270,307,1
27794,47,19,15,18,48,0
27795,229,206,236,293,351,30
27796,216,215,159,226,367,37
27797,324,345,394,459,545,55
27798,141,121,149,157,185,11
27799,28,29,43,49,38,2
27800,72,51,40,77,48,-6
27801,12,12,18,17,21,2
27802,28,16,22,41,18,-3
27803,95,59,85,66,84,-3
27804,5,12,7,6,9,1
27805,19,12,6,10,22,0
27806,0,1,1,0,0,0
27807,10,7,6,6,5,-2
27808,1,0,2,0,0,-1
27809,4,5,4,3,1,-1
27810,16,2,2,4,3,-4
27812,48,53,34,51,46,-1
27813,16,7,5,2,11,-2
27814,54,32,14,30,35,-5
27815,34,37,28,38,36,0
27816,16,19,11,22,22,1
27818,23,10,14,11,17,-2
27819,8,9,1,2,7,-1
27820,20,16,10,9,3,-5
27830,32,14,27,23,15,-5
27831,15,11,13,15,11,-1
27833,9,14,8,11,4,-2
27834,23,33,24,28,14,-3
27835,72,118,27,17,67,-2
27836,45,17,14,25,22,-6
27837,429,325,329,387,279,-38
27838,20,13,22,28,17,-1
27839,79,92,92,189,70,-3
27840,99,69,81,95,88,-3
27841,153,96,112,170,97,-14
27842,84,60,45,60,163,19
27843,40,32,36,53,38,-1
27844,76,69,68,55,53,-6
27845,82,81,53,80,86,1
27846,165,169,156,130,157,-2
27847,197,226,174,143,170,-7
27848,356,349,352,273,283,-19
27849,63,23,22,34,11,-13
27850,61,72,48,61,39,-6
27851,45,58,84,74,59,3
27852,22,34,39,54,38,4
27853,41,27,26,52,42,0
27854,90,56,51,67,85,-2
27855,188,147,145,203,157,-8
27856,90,73,52,102,69,-6
27857,18,10,13,14,12,-2
27858,4,6,6,8,7,0
27860,15,9,9,8,13,-1
27861,6,5,23,11,6,0
27862,21,23,22,26,79,14
27863,26,31,4,7,24,-1
27864,36,41,19,50,56,5
27865,10,10,15,3,5,-2
27866,35,65,19,27,45,2
27868,40,22,29,22,18,-6
27869,32,18,16,20,13,-5
27870,22,14,16,9,13,-3
27871,25,12,16,16,13,-3
27872,14,12,7,7,11,-1
27873,3,2,1,0,2,-1
27874,3,3,4,1,3,0
27875,2,9,8,6,7,1
27876,5,0,0,0,1,-1
27877,2,0,1,2,0,-1
27879,8,5,9,10,5,-1
27881,16,10,7,13,13,-1
27882,2,1,1,10,0,-1
27883,17,8,15,94,17,0
27884,30,29,16,33,12,-5
27885,33,26,32,31,28,-2
27886,28,21,28,52,34,1
27887,32,33,29,34,38,1
27888,22,37,22,44,22,0
27890,0,0,1,0,0,0
27891,28,27,9,39,23,-2
27892,17,21,19,18,31,3
27893,21,28,35,42,27,1
27894,22,19,19,30,17,-2
27895,28,32,43,55,39,2
27896,254,244,334,274,262,2
27897,15,18,17,34,31,4
27898,32,18,24,49,35,0
27899,26,29,43,35,44,4
27900,34,29,24,34,40,1
27901,83,77,95,68,57,-7
27902,3,9,15,11,7,1
27906,75,76,201,83,95,5
27907,64,71,113,103,88,6
27909,65,80,152,97,109,11
27912,2,0,15,3,16,3
27914,182,108,171,90,100,-21
27915,53,63,44,47,52,-1
27918,325,289,412,483,559,58
27919,208,187,346,348,433,56
27921,148,159,178,86,136,-3
27923,247,141,228,427,298,12
27924,124,61,66,111,155,7
27925,10,33,7,9,55,11
27926,16,50,27,61,27,2
27931,174,89,104,68,75,-25
27932,61,88,53,78,45,-4
27933,75,25,55,25,9,-17
27934,1,0,0,2,1,0
27935,102,96,116,89,75,-7
27936,75,104,116,81,60,-4
27937,79,75,71,77,57,-6
27938,216,189,270,302,210,-2
27940,58,62,57,66,70,3
27945,43,133,228,164,92,12
27946,65,65,40,55,52,-4
27948,41,71,32,68,85,11
27949,52,46,66,68,61,2
27951,51,23,77,67,59,2
27952,2,0,3,2,3,0
27954,0,0,2,1,0,0
27955,63,44,76,102,99,9
27956,99,78,99,115,136,9
27957,93,114,171,112,86,-2
27958,167,107,116,133,153,-4
27959,97,71,130,137,100,0
27960,44,11,55,49,27,-5
27963,158,98,121,111,126,-8
27964,66,31,48,61,59,-2
27966,112,88,174,106,101,-3
27967,152,98,198,109,132,-5
27968,62,63,86,72,45,-5
27969,50,90,74,39,56,1
28024,11,5,1,3,6,-2
28025,770,630,699,613,369,-101
28027,145,100,123,138,118,-7
28028,135,155,106,122,55,-20
28029,281,302,239,248,161,-30
28030,78,90,109,86,86,2
28032,0,1,1,0,2,0
28033,70,70,94,68,84,3
28034,3,4,7,2,3,0
28035,66,36,67,58,62,-1
28036,246,115,175,164,218,-7
28037,100,74,78,77,57,-11
28038,883,579,803,680,661,-56
28039,352,236,292,281,312,-10
28040,229,228,250,258,257,7
28041,153,101,106,173,184,7
28044,321,184,203,169,120,-51
28046,168,99,144,128,107,-16
28047,60,61,91,72,82,5
28048,97,63,120,148,127,7
28049,86,91,159,131,98,3
28052,143,143,120,86,127,-4
28053,52,43,58,57,45,-2
28054,59,71,201,61,50,-3
28055,50,60,165,29,41,-3
28056,46,61,68,45,49,0
28057,96,92,93,67,53,-11
28058,113,125,137,89,70,-11
28059,84,98,134,93,60,-6
28060,95,114,90,47,42,-14
28061,4,4,3,0,3,-1
28062,79,102,93,88,69,-3
28063,42,18,32,40,27,-4
28064,1,4,4,2,1,0
28065,85,64,63,42,33,-13
28068,33,29,45,36,36,0
28070,0,0,0,1,0,0
28071,226,176,188,217,206,-5
28072,276,254,244,222,215,-16
28073,410,306,179,170,131,-70
28074,107,79,71,72,70,-10
28075,89,68,86,79,71,-5
28076,37,22,28,45,37,0
28077,35,43,591,30,34,-1
28078,57,57,32,41,34,-6
28079,32,21,25,34,22,-3
28080,22,25,34,26,58,9
28081,41,28,33,31,35,-2
28082,35,89,62,39,40,1
28083,85,95,151,108,101,4
28085,60,20,17,19,26,-9
28088,150,121,69,78,121,-8
28090,182,216,196,155,147,-9
28091,76,47,34,40,76,0
28092,49,39,32,31,50,0
28095,22,12,22,16,8,-4
28096,48,29,27,35,31,-5
28097,256,293,220,127,237,-5
28098,1,1,1,0,0,-1
28099,29,71,107,55,63,8
28100,119,122,234,256,268,37
28145,44,29,41,29,38,-2
28146,86,116,162,93,80,-2
28147,306,296,345,314,269,-10
28152,194,176,126,79,99,-24
28153,3,10,17,8,13,2
28154,186,161,100,119,97,-23
28155,148,163,127,88,94,-14
28156,192,233,205,124,149,-11
28157,190,210,169,139,203,3
28158,100,210,256,337,341,60
28159,2017,1518,1510,1644,2024,1
28160,420,300,322,269,177,-61
28161,96,79,76,61,83,-4
28162,215,169,145,115,110,-27
28163,247,166,189,172,174,-19
28164,140,113,110,110,136,-1
28165,192,108,301,243,270,19
28167,221,170,86,55,71,-38
28168,81,88,90,66,43,-10
28172,0,0,0,1,0,0
28176,1,0,0,1,0,-1
28178,221,206,227,247,212,-3
28180,190,158,146,107,85,-27
28181,327,137,142,148,111,-54
28182,851,692,676,401,301,-138
28183,461,417,426,235,253,-52
28185,6,12,15,26,17,2
28186,21,18,37,44,25,1
28202,2,0,0,1,0,-1
28203,3,1,5,0,0,-1
28204,5,2,2,2,1,-1
28205,11,3,1,0,0,-3
28206,8,4,1,0,4,-1
28207,0,0,0,2,2,0
28208,3,0,0,0,3,0
28209,0,0,1,0,0,0
28210,5,2,5,4,6,0
28211,7,8,7,16,10,0
28212,7,2,4,8,9,0
28213,23,29,11,16,9,-4
28214,3,2,9,0,11,2
28216,66,45,45,32,28,-10
28217,16,27,36,32,25,2
28218,3,1,1,4,0,-1
28219,4,1,0,1,6,0
28220,2,0,3,7,2,0
28221,37,18,46,31,22,-4
28222,9,5,11,4,1,-2
28223,21,6,7,4,13,-2
28224,2,0,5,2,2,0
28225,0,1,1,1,2,0
28226,0,0,0,1,1,0
28227,3,3,13,6,5,0
28229,12,6,6,10,6,-2
28230,38,23,25,41,23,-4
28231,2,4,5,4,6,1
28232,2,5,1,9,1,-1
28234,0,1,0,0,0,0
28235,94,55,77,84,64,-8
28238,31,53,60,69,67,9
28239,6,4,8,16,7,0
28240,6,19,22,12,2,-1
28241,9,12,6,13,10,0
28242,0,1,1,1,1,0
28243,6,15,18,12,13,1
28244,4,14,110,29,13,2
28245,2,3,0,3,3,0
28246,561,370,443,391,560,-1
28247,71,52,66,74,37,-9
28248,14,4,18,12,25,2
28249,682,574,594,565,577,-27
28250,2,0,3,1,3,0
28251,1,4,0,0,0,-1
28252,3,0,2,1,1,-1
28253,4,6,1,1,0,-1
28254,2,4,2,1,3,0
28255,0,1,3,2,2,0
28256,2,0,2,7,7,1
28257,7,10,6,5,11,1
28258,0,1,0,1,2,0
28259,6,4,4,2,2,-1
28260,8,6,1,6,3,-2
28261,4,2,0,3,0,-1
28262,7,0,3,3,2,-2
28263,2,4,3,5,2,0
28264,12,2,6,12,9,-1
28265,6,7,5,8,7,0
28266,6,0,1,3,0,-2
28268,9,9,13,13,8,-1
28269,20,8,11,18,13,-2
28270,19,4,34,41,36,4
28271,31,14,24,12,33,0
28272,66,40,33,29,64,-1
28273,35,27,46,54,45,2
28274,43,37,44,26,43,0
28276,5,2,3,8,5,0
28277,1,0,1,9,7,1
28278,6,8,27,15,18,3
28279,6,12,7,4,9,0
28280,0,0,2,1,1,0
28281,3,10,9,3,4,0
28282,26,12,21,6,14,-3
28283,16,8,17,14,16,0
28284,7,8,17,14,14,1
28285,27,15,17,22,21,-2
28286,6,3,14,9,27,5
28287,8,5,8,8,29,5
28288,7,5,5,11,28,5
28289,12,4,4,17,7,-2
28290,5,4,6,3,3,-1
28291,5,1,5,2,4,-1
28293,23,9,5,38,11,-3
28294,4,6,2,17,10,1
28295,0,1,0,1,0,0
28297,19,13,13,9,21,0
28298,2,2,4,4,2,0
28299,17,19,8,10,9,-2
28300,6,13,16,9,1,-2
28301,0,0,0,0,1,0
28306,0,0,0,1,0,0
28307,0,0,1,0,0,0
28308,0,0,0,1,0,0
28310,28,17,23,25,9,-5
28311,18,15,14,12,6,-3
28312,267,165,172,224,242,-7
28313,29,15,13,13,14,-4
28314,1,1,1,1,0,-1
28315,1,1,0,1,0,-1
28317,0,0,1,1,1,0
28318,11,6,16,25,8,-1
28319,13,8,1,8,13,0
28320,4,1,4,1,4,0
28321,0,0,1,0,2,0
28322,5,5,15,3,10,1
28323,2,1,6,6,9,1
28324,3,12,9,7,2,-1
28325,4,0,11,2,2,-1
28326,7,5,11,7,8,0
28327,2,2,3,6,2,0
28330,7,5,9,11,16,2
28331,9,24,9,6,7,-1
28333,2,4,6,16,8,1
28334,2,0,0,1,2,0
28335,4,7,12,16,5,0
28337,0,0,0,2,6,1
28338,8,8,7,11,9,0
28339,15,12,10,7,9,-2
28340,22,10,7,10,13,-3
28342,4,2,12,17,17,3
28344,0,3,0,1,1,0
28345,3,1,0,0,1,-1
28346,1,0,0,0,0,-1
28347,0,1,0,1,0,0
28348,2,1,1,0,1,-1
28349,0,0,2,0,0,0
28350,4,0,0,2,1,-1
28352,0,5,2,6,1,0
28353,0,1,2,0,0,0
28354,0,1,2,2,0,0
28355,13,17,8,8,15,0
28356,11,5,8,1,5,-2
28357,15,11,2,11,7,-2
28358,14,13,6,9,18,1
28359,13,12,3,7,13,0
28360,8,6,0,5,8,0
28361,4,3,2,3,0,-1
28362,2,1,1,1,1,-1
28368,1,0,4,0,0,-1
28370,3,6,2,5,11,2
28371,9,10,2,15,11,0
28372,8,0,11,12,24,4
28373,10,9,8,13,16,1
28374,5,0,6,3,8,0
28375,17,0,3,2,12,-2
28376,1,0,2,0,0,-1
28377,5,0,2,5,12,1
28378,8,0,19,8,16,2
28379,7,1,5,5,3,-1
28380,2,8,11,4,14,3
28381,8,7,10,8,13,1
28382,3,11,14,10,14,2
28383,0,0,0,1,0,0
28384,7,15,14,10,15,2
28386,35,14,22,25,16,-5
28387,77,43,67,45,81,1
28388,36,16,26,25,23,-4
28389,2,0,0,1,0,-1
28390,1,0,2,3,10,2
28391,5,1,5,0,4,-1
28394,21,9,10,3,10,-3
28395,3,4,24,13,18,3
28396,15,27,18,21,13,-1
28397,8,14,13,7,23,3
28398,8,4,3,10,5,-1
28399,50,13,32,24,20,-8
28400,9,14,18,12,11,0
28401,16,1,11,8,2,-4
28402,24,6,16,6,8,-4
28403,45,11,28,14,13,-8
28405,7,4,1,1,3,-1
28406,22,7,4,1,5,-5
28409,5,6,15,4,1,-1
28410,11,16,10,8,10,-1
28411,24,17,9,18,11,-4
28412,29,20,13,23,24,-2
28413,0,0,0,0,1,0
28414,9,16,9,7,7,-1
28415,17,8,18,6,6,-3
28416,1,4,19,4,15,3
28417,19,19,30,16,24,1
28419,0,2,2,3,5,1
28420,1,4,0,0,2,0
28421,1,0,4,3,1,0
28422,1,5,0,5,2,0
28423,0,0,0,0,1,0
28424,9,2,12,11,9,0
28425,4,2,6,2,8,1
28426,0,1,0,6,1,0
28427,3,1,1,3,1,-1
28429,3,0,0,0,0,-1
28430,3,0,0,0,0,-1
28431,3,0,1,0,0,-1
28433,3,0,1,0,0,-1
28434,4,0,2,1,0,-1
28435,4,0,2,1,0,-1
28436,5,0,6,1,0,-2
28437,5,0,6,1,0,-2
28438,5,0,6,1,0,-2
28443,6,1,8,9,3,-1
28445,6,0,6,9,3,-1
28446,7,1,9,9,3,-1
28447,7,1,9,9,3,-1
28448,7,1,9,9,3,-1
28449,5,0,6,6,0,-2
28450,5,0,6,8,0,-2
28451,0,0,1,1,2,0
28452,1,3,2,2,1,0
